起点ID,起点类型,关系名称,终点ID,终点类型,示例
dd1ce6896a44,诗文实体,具有主题,04d95f64df5cd772,主题实体,清平乐·画堂晨起 → 具有主题 → 写雪
e88f19bf2933,诗文实体,具有主题,04d95f64df5cd772,主题实体,春雪 → 具有主题 → 写雪
a24c4f626d63,诗文实体,具有主题,04d95f64df5cd772,主题实体,咏雪 → 具有主题 → 写雪
fc0f5406ef57,诗文实体,具有主题,04d95f64df5cd772,主题实体,夜雪 → 具有主题 → 写雪
038457ce8c4e,诗文实体,具有主题,04d95f64df5cd772,主题实体,终南望余雪 → 具有主题 → 写雪
2d803c7ec16d,诗文实体,具有主题,04d95f64df5cd772,主题实体,除夜雪 → 具有主题 → 写雪
ecc9acd2b27a,诗文实体,具有主题,04d95f64df5cd772,主题实体,山中雪后 → 具有主题 → 写雪
7efd4d57fa64,诗文实体,具有主题,04d95f64df5cd772,主题实体,雪梅·其二 → 具有主题 → 写雪
734461b76ddc,诗文实体,具有主题,04d95f64df5cd772,主题实体,采桑子·塞上咏雪花 → 具有主题 → 写雪
d94cffe12180,诗文实体,具有主题,04d95f64df5cd772,主题实体,踏莎行·雪似梅花 → 具有主题 → 写雪
00336ce41916,诗文实体,具有主题,04d95f64df5cd772,主题实体,寿阳曲·江天暮雪 → 具有主题 → 写雪
62fcb0fd4611,诗文实体,具有主题,04d95f64df5cd772,主题实体,对雪 → 具有主题 → 写雪
22861b058f71,诗文实体,具有主题,04d95f64df5cd772,主题实体,嘲王历阳不肯饮酒 → 具有主题 → 写雪
95fac1155599,诗文实体,具有主题,04d95f64df5cd772,主题实体,雪 → 具有主题 → 写雪
986a40aa2d4d,诗文实体,具有主题,04d95f64df5cd772,主题实体,咏雪 → 具有主题 → 写雪
ce802de625e5,诗文实体,具有主题,163943ed543f770e,主题实体,滕王阁序 → 具有主题 → 写景
f3d6556dbcad,诗文实体,具有主题,163943ed543f770e,主题实体,岳阳楼记 → 具有主题 → 写景
d59ec5d6c91c,诗文实体,具有主题,163943ed543f770e,主题实体,蜀道难 → 具有主题 → 写景
4d795944b856,诗文实体,具有主题,163943ed543f770e,主题实体,雨霖铃·寒蝉凄切 → 具有主题 → 写景
7055921827d2,诗文实体,具有主题,163943ed543f770e,主题实体,沁园春·长沙 → 具有主题 → 写景
44ba4afb80db,诗文实体,具有主题,163943ed543f770e,主题实体,山居秋暝 → 具有主题 → 写景
69a11cbab0b4,诗文实体,具有主题,163943ed543f770e,主题实体,蝶恋花·春景 → 具有主题 → 写景
b8148e70fea6,诗文实体,具有主题,163943ed543f770e,主题实体,望江南·超然台作 → 具有主题 → 写景
f090d65212f4,诗文实体,具有主题,163943ed543f770e,主题实体,西江月·夜行黄沙道中 → 具有主题 → 写景
efec283b31e0,诗文实体,具有主题,163943ed543f770e,主题实体,望岳 → 具有主题 → 写景
d3f231047aef,诗文实体,具有主题,163943ed543f770e,主题实体,黄鹤楼送孟浩然之广陵 → 具有主题 → 写景
8949464433f0,诗文实体,具有主题,163943ed543f770e,主题实体,饮湖上初晴后雨 → 具有主题 → 写景
06df643b48ef,诗文实体,具有主题,163943ed543f770e,主题实体,水龙吟·登建康赏心亭 → 具有主题 → 写景
af218ed70405,诗文实体,具有主题,163943ed543f770e,主题实体,钱塘湖春行 → 具有主题 → 写景
eae647c5c110,诗文实体,具有主题,163943ed543f770e,主题实体,使至塞上 → 具有主题 → 写景
9dcf133d25cc,诗文实体,具有主题,163943ed543f770e,主题实体,天净沙·秋思 → 具有主题 → 写景
79730f08af17,诗文实体,具有主题,163943ed543f770e,主题实体,唐多令·芦叶满汀洲 → 具有主题 → 写景
0f81015a040c,诗文实体,具有主题,163943ed543f770e,主题实体,早发白帝城 → 具有主题 → 写景
a52ca0ee5a22,诗文实体,具有主题,163943ed543f770e,主题实体,望海潮·东南形胜 → 具有主题 → 写景
c348339f28fd,诗文实体,具有主题,163943ed543f770e,主题实体,送友人 → 具有主题 → 写景
3aed26d1fa99,诗文实体,具有主题,3b373249de714a89,主题实体,春江花月夜 → 具有主题 → 月亮
632c5beb84eb,诗文实体,具有主题,3b373249de714a89,主题实体,水调歌头·明月几时有 → 具有主题 → 月亮
3185407c5519,诗文实体,具有主题,3b373249de714a89,主题实体,月下独酌·其一 → 具有主题 → 月亮
837510c0a7c4,诗文实体,具有主题,3b373249de714a89,主题实体,把酒问月·故人贾淳令予问之 → 具有主题 → 月亮
c35a60c1a8e2,诗文实体,具有主题,3b373249de714a89,主题实体,静夜思 → 具有主题 → 月亮
04c68a9b161e,诗文实体,具有主题,3b373249de714a89,主题实体,古朗月行 → 具有主题 → 月亮
7cc200edc65e,诗文实体,具有主题,3b373249de714a89,主题实体,望月怀远 → 具有主题 → 月亮
9d2a73f5e3bd,诗文实体,具有主题,3b373249de714a89,主题实体,太常引·建康中秋夜为吕叔潜赋 → 具有主题 → 月亮
2367f5ae6dee,诗文实体,具有主题,3b373249de714a89,主题实体,十五夜望月 → 具有主题 → 月亮
301e41411279,诗文实体,具有主题,3b373249de714a89,主题实体,月下独酌四首 → 具有主题 → 月亮
76c8331c8937,诗文实体,具有主题,3b373249de714a89,主题实体,阳关曲·中秋月 → 具有主题 → 月亮
1e8a3b873f28,诗文实体,具有主题,3b373249de714a89,主题实体,月夜 → 具有主题 → 月亮
8616581bb564,诗文实体,具有主题,3b373249de714a89,主题实体,古朗月行 → 具有主题 → 月亮
3b6f6da5155d,诗文实体,具有主题,3b373249de714a89,主题实体,摊破浣溪沙·病起萧萧两鬓华 → 具有主题 → 月亮
97cbaf7a1964,诗文实体,具有主题,3b373249de714a89,主题实体,采桑子·恨君不似江楼月 → 具有主题 → 月亮
f0640b25bfea,诗文实体,具有主题,3b373249de714a89,主题实体,念奴娇·中秋 → 具有主题 → 月亮
60e54be43423,诗文实体,具有主题,3b373249de714a89,主题实体,凉州馆中与诸判官夜集 → 具有主题 → 月亮
eb3a53d949c4,诗文实体,具有主题,3b373249de714a89,主题实体,寄人 → 具有主题 → 月亮
b9ab0867011e,诗文实体,具有主题,3b373249de714a89,主题实体,月出 → 具有主题 → 月亮
a7e1ebce8d01,诗文实体,具有主题,3b373249de714a89,主题实体,明月何皎皎 → 具有主题 → 月亮
ee16df5673bc,诗文实体,具有主题,b0a8957a817aaf53,主题实体,将进酒 → 具有主题 → 长诗
3aed26d1fa99,诗文实体,具有主题,b0a8957a817aaf53,主题实体,春江花月夜 → 具有主题 → 长诗
09d31b73b44d,诗文实体,具有主题,b0a8957a817aaf53,主题实体,长恨歌 → 具有主题 → 长诗
0581b0ba8bb4,诗文实体,具有主题,b0a8957a817aaf53,主题实体,琵琶行 → 具有主题 → 长诗
d59ec5d6c91c,诗文实体,具有主题,b0a8957a817aaf53,主题实体,蜀道难 → 具有主题 → 长诗
05e2f6fc757c,诗文实体,具有主题,b0a8957a817aaf53,主题实体,梦游天姥吟留别 → 具有主题 → 长诗
ba8834731905,诗文实体,具有主题,b0a8957a817aaf53,主题实体,侠客行 → 具有主题 → 长诗
444df93c9bdf,诗文实体,具有主题,b0a8957a817aaf53,主题实体,白雪歌送武判官归京 → 具有主题 → 长诗
f5714bcd33e3,诗文实体,具有主题,b0a8957a817aaf53,主题实体,离骚 → 具有主题 → 长诗
2d6b0c83a500,诗文实体,具有主题,b0a8957a817aaf53,主题实体,木兰诗 → 具有主题 → 长诗
f0310bb70c40,诗文实体,具有主题,b0a8957a817aaf53,主题实体,苦昼短 → 具有主题 → 长诗
2716dfb4d439,诗文实体,具有主题,b0a8957a817aaf53,主题实体,卖炭翁 → 具有主题 → 长诗
32d2e7ebc423,诗文实体,具有主题,b0a8957a817aaf53,主题实体,西洲曲 → 具有主题 → 长诗
93ac46de573f,诗文实体,具有主题,b0a8957a817aaf53,主题实体,石壕吏 → 具有主题 → 长诗
9670cc44eef4,诗文实体,具有主题,b0a8957a817aaf53,主题实体,赠卫八处士 → 具有主题 → 长诗
2ce33c84c9cb,诗文实体,具有主题,b0a8957a817aaf53,主题实体,庐山谣寄卢侍御虚舟 → 具有主题 → 长诗
977076fa07f4,诗文实体,具有主题,b0a8957a817aaf53,主题实体,兵车行 → 具有主题 → 长诗
294ee4bb68a3,诗文实体,具有主题,b0a8957a817aaf53,主题实体,孔雀东南飞 → 具有主题 → 长诗
2ebbf44aede3,诗文实体,具有主题,b0a8957a817aaf53,主题实体,经乱离后天恩流夜郎忆旧游书怀赠江夏韦太守良宰 → 具有主题 → 长诗
49885e38a59f,诗文实体,具有主题,b0a8957a817aaf53,主题实体,饮中八仙歌 → 具有主题 → 长诗
ce802de625e5,诗文实体,具有主题,b217d896a5afc051,主题实体,滕王阁序 → 具有主题 → 励志
870828ca8aaa,诗文实体,具有主题,b217d896a5afc051,主题实体,行路难·其一 → 具有主题 → 励志
19f9f352c186,诗文实体,具有主题,b217d896a5afc051,主题实体,满江红·写怀 → 具有主题 → 励志
8bc0871fe00b,诗文实体,具有主题,b217d896a5afc051,主题实体,出师表 → 具有主题 → 励志
8e9ecc95d6a4,诗文实体,具有主题,b217d896a5afc051,主题实体,茅屋为秋风所破歌 → 具有主题 → 励志
efec283b31e0,诗文实体,具有主题,b217d896a5afc051,主题实体,望岳 → 具有主题 → 励志
f5714bcd33e3,诗文实体,具有主题,b217d896a5afc051,主题实体,离骚 → 具有主题 → 励志
f6c40e3d4893,诗文实体,具有主题,b217d896a5afc051,主题实体,酬乐天扬州初逢席上见赠 → 具有主题 → 励志
5796865dca4a,诗文实体,具有主题,b217d896a5afc051,主题实体,过零丁洋 → 具有主题 → 励志
c90ff9ea5a71,诗文实体,具有主题,b217d896a5afc051,主题实体,登鹳雀楼 → 具有主题 → 励志
183d69f50755,诗文实体,具有主题,b217d896a5afc051,主题实体,长歌行 → 具有主题 → 励志
51c560529d2a,诗文实体,具有主题,b217d896a5afc051,主题实体,冬夜读书示子聿 → 具有主题 → 励志
6fb0a58e157c,诗文实体,具有主题,b217d896a5afc051,主题实体,送东阳马生序 → 具有主题 → 励志
54203655729f,诗文实体,具有主题,b217d896a5afc051,主题实体,行路难三首 → 具有主题 → 励志
e5c9337524b7,诗文实体,具有主题,b217d896a5afc051,主题实体,竹石 → 具有主题 → 励志
8bc9e1cc2b8f,诗文实体,具有主题,b217d896a5afc051,主题实体,风 → 具有主题 → 励志
8f1be8b774c2,诗文实体,具有主题,b217d896a5afc051,主题实体,雪梅 → 具有主题 → 励志
43b3cbe749a9,诗文实体,具有主题,b217d896a5afc051,主题实体,从军行 → 具有主题 → 励志
6a23fa2dab40,诗文实体,具有主题,b217d896a5afc051,主题实体,劝学 → 具有主题 → 励志
16e9c75bf6d1,诗文实体,具有主题,b217d896a5afc051,主题实体,南园十三首·其五 → 具有主题 → 励志
9822debcdc64,诗文实体,具有主题,ff647ad82a21f027,主题实体,破阵子·为陈同甫赋壮词以寄之 → 具有主题 → 战争
89d3a63c6d7f,诗文实体,具有主题,ff647ad82a21f027,主题实体,春望 → 具有主题 → 战争
2d6b0c83a500,诗文实体,具有主题,ff647ad82a21f027,主题实体,木兰诗 → 具有主题 → 战争
a60e7fd3031b,诗文实体,具有主题,ff647ad82a21f027,主题实体,雁门太守行 → 具有主题 → 战争
4c7868ec4409,诗文实体,具有主题,ff647ad82a21f027,主题实体,燕歌行·并序 → 具有主题 → 战争
b9e14c6e09aa,诗文实体,具有主题,ff647ad82a21f027,主题实体,出塞 → 具有主题 → 战争
9312f5349cd7,诗文实体,具有主题,ff647ad82a21f027,主题实体,凉州词 → 具有主题 → 战争
d1129db241ec,诗文实体,具有主题,ff647ad82a21f027,主题实体,从军行七首·其四 → 具有主题 → 战争
b12f5b4193fd,诗文实体,具有主题,ff647ad82a21f027,主题实体,关山月 → 具有主题 → 战争
93ac46de573f,诗文实体,具有主题,ff647ad82a21f027,主题实体,石壕吏 → 具有主题 → 战争
1fecfb7d6ac8,诗文实体,具有主题,ff647ad82a21f027,主题实体,采薇 → 具有主题 → 战争
0c4d9d86a850,诗文实体,具有主题,ff647ad82a21f027,主题实体,曹刿论战 → 具有主题 → 战争
977076fa07f4,诗文实体,具有主题,ff647ad82a21f027,主题实体,兵车行 → 具有主题 → 战争
43b3cbe749a9,诗文实体,具有主题,ff647ad82a21f027,主题实体,从军行 → 具有主题 → 战争
9a9463173105,诗文实体,具有主题,ff647ad82a21f027,主题实体,塞下曲 → 具有主题 → 战争
5cf2a57f35f2,诗文实体,具有主题,ff647ad82a21f027,主题实体,少年行四首 → 具有主题 → 战争
0c29e174924a,诗文实体,具有主题,ff647ad82a21f027,主题实体,蒿里行 → 具有主题 → 战争
c6ddf6c13190,诗文实体,具有主题,ff647ad82a21f027,主题实体,前出塞九首·其六 → 具有主题 → 战争
6e6d79655f69,诗文实体,具有主题,ff647ad82a21f027,主题实体,出塞二首 → 具有主题 → 战争
73b3c6badf1b,诗文实体,具有主题,ff647ad82a21f027,主题实体,击鼓 → 具有主题 → 战争
6d2dcbe80f96,诗文实体,具有主题,9775c75353843cea,主题实体,爱莲说 → 具有主题 → 荷花
c72d94b49cc6,诗文实体,具有主题,9775c75353843cea,主题实体,涉江采芙蓉 → 具有主题 → 荷花
31dd7d07323c,诗文实体,具有主题,9775c75353843cea,主题实体,小池 → 具有主题 → 荷花
faf9dc70bff2,诗文实体,具有主题,9775c75353843cea,主题实体,苏幕遮·燎沉香 → 具有主题 → 荷花
3ab4125fd0f1,诗文实体,具有主题,9775c75353843cea,主题实体,晓出净慈寺送林子方 → 具有主题 → 荷花
c953220f9f52,诗文实体,具有主题,9775c75353843cea,主题实体,采莲曲 → 具有主题 → 荷花
0ff2c1abc208,诗文实体,具有主题,9775c75353843cea,主题实体,摊破浣溪沙·菡萏香销翠叶残 → 具有主题 → 荷花
6e82b4129347,诗文实体,具有主题,9775c75353843cea,主题实体,踏莎行·杨柳回塘 → 具有主题 → 荷花
81678a124bb9,诗文实体,具有主题,9775c75353843cea,主题实体,赠荷花 → 具有主题 → 荷花
fd47ba514012,诗文实体,具有主题,9775c75353843cea,主题实体,浣溪沙·荷花 → 具有主题 → 荷花
2ab86e4f3301,诗文实体,具有主题,9775c75353843cea,主题实体,采莲曲 → 具有主题 → 荷花
b5dde84240ea,诗文实体,具有主题,9775c75353843cea,主题实体,子夜吴歌·夏歌 → 具有主题 → 荷花
537b49998471,诗文实体,具有主题,9775c75353843cea,主题实体,鹧鸪天·赏荷 → 具有主题 → 荷花
fac78a160fca,诗文实体,具有主题,9775c75353843cea,主题实体,曲池荷 → 具有主题 → 荷花
96448f87cbe6,诗文实体,具有主题,9775c75353843cea,主题实体,采桑子·荷花开后西湖好 → 具有主题 → 荷花
0d967ce7ca17,诗文实体,具有主题,9775c75353843cea,主题实体,渌水曲 → 具有主题 → 荷花
b69579cecea6,诗文实体,具有主题,9775c75353843cea,主题实体,采莲赋 → 具有主题 → 荷花
a1448cdb4894,诗文实体,具有主题,9775c75353843cea,主题实体,采莲曲 → 具有主题 → 荷花
d086a89cc8e9,诗文实体,具有主题,9775c75353843cea,主题实体,诉衷情·芙蓉金菊斗馨香 → 具有主题 → 荷花
617bb6afb1cd,诗文实体,具有主题,9775c75353843cea,主题实体,采莲曲二首 → 具有主题 → 荷花
84b5b3488790,诗文实体,具有主题,503c6f89efc994f3,主题实体,惠崇春江晚景二首 → 具有主题 → 题画
e5c9337524b7,诗文实体,具有主题,503c6f89efc994f3,主题实体,竹石 → 具有主题 → 题画
82fd6027caf3,诗文实体,具有主题,503c6f89efc994f3,主题实体,墨梅 → 具有主题 → 题画
cd140bf494da,诗文实体,具有主题,503c6f89efc994f3,主题实体,惠崇春江晚景 → 具有主题 → 题画
0f6ad3fb3d95,诗文实体,具有主题,503c6f89efc994f3,主题实体,画鸡 → 具有主题 → 题画
1f43f7eff70f,诗文实体,具有主题,503c6f89efc994f3,主题实体,渔父·浪花有意千里雪 → 具有主题 → 题画
1ad0b1b0aa43,诗文实体,具有主题,503c6f89efc994f3,主题实体,白梅 → 具有主题 → 题画
32c4c7921ebe,诗文实体,具有主题,503c6f89efc994f3,主题实体,题秋江独钓图 → 具有主题 → 题画
eca0e785f108,诗文实体,具有主题,503c6f89efc994f3,主题实体,潍县署中画竹呈年伯包大中丞括 → 具有主题 → 题画
403a2c45c30b,诗文实体,具有主题,503c6f89efc994f3,主题实体,金陵图 → 具有主题 → 题画
18410b31efd1,诗文实体,具有主题,503c6f89efc994f3,主题实体,南乡子·妙手写徽真 → 具有主题 → 题画
0b5697fbae9c,诗文实体,具有主题,503c6f89efc994f3,主题实体,题葡萄图 → 具有主题 → 题画
ae0c09a7eb6f,诗文实体,具有主题,503c6f89efc994f3,主题实体,当涂赵炎少府粉图山水歌 → 具有主题 → 题画
3fc26a1405e2,诗文实体,具有主题,503c6f89efc994f3,主题实体,传神自赞 → 具有主题 → 题画
14df22a8fd7f,诗文实体,具有主题,503c6f89efc994f3,主题实体,题画 → 具有主题 → 题画
074efa1faa15,诗文实体,具有主题,503c6f89efc994f3,主题实体,莲藕花叶图 → 具有主题 → 题画
527810ea1494,诗文实体,具有主题,503c6f89efc994f3,主题实体,画鹰 → 具有主题 → 题画
5ab15c65d12d,诗文实体,具有主题,503c6f89efc994f3,主题实体,李思训画长江绝岛图 → 具有主题 → 题画
ab49cdbd9630,诗文实体,具有主题,503c6f89efc994f3,主题实体,题许道宁画 → 具有主题 → 题画
8f1d615d5718,诗文实体,具有主题,503c6f89efc994f3,主题实体,风鸢图诗 → 具有主题 → 题画
df9a5470cc0b,诗文实体,具有主题,1788182b43fbc2f7,主题实体,宿五松山下荀媪家 → 具有主题 → 感恩
6c4d7837c8c8,诗文实体,具有主题,1788182b43fbc2f7,主题实体,燕诗示刘叟 → 具有主题 → 感恩
47e9d7aaf62b,诗文实体,具有主题,1788182b43fbc2f7,主题实体,述怀 → 具有主题 → 感恩
a90848a9aa44,诗文实体,具有主题,1788182b43fbc2f7,主题实体,三顾茅庐 → 具有主题 → 感恩
5baaed125077,诗文实体,具有主题,1788182b43fbc2f7,主题实体,上梅直讲书 → 具有主题 → 感恩
7dc34e89831c,诗文实体,具有主题,1788182b43fbc2f7,主题实体,寄欧阳舍人书 → 具有主题 → 感恩
4a9ea5d501c6,诗文实体,具有主题,1788182b43fbc2f7,主题实体,踏莎行·二社良辰 → 具有主题 → 感恩
2934127fad18,诗文实体,具有主题,1788182b43fbc2f7,主题实体,端午日赐衣 → 具有主题 → 感恩
1e9241b47668,诗文实体,具有主题,1788182b43fbc2f7,主题实体,屏风赋 → 具有主题 → 感恩
7a617e723064,诗文实体,具有主题,1788182b43fbc2f7,主题实体,农妇与鹜 → 具有主题 → 感恩
a93cdbb4e4d3,诗文实体,具有主题,1788182b43fbc2f7,主题实体,酬崔光禄冬日述怀赠答 → 具有主题 → 感恩
cc65f1e46118,诗文实体,具有主题,1788182b43fbc2f7,主题实体,林琴南敬师 → 具有主题 → 感恩
65e694accfe9,诗文实体,具有主题,1788182b43fbc2f7,主题实体,乌鸦反哺 → 具有主题 → 感恩
a51dbce12aad,诗文实体,具有主题,1788182b43fbc2f7,主题实体,南山有椿颂寿胡廷慎父母·其二 → 具有主题 → 感恩
6d901178148b,诗文实体,具有主题,1788182b43fbc2f7,主题实体,罢登州谢杜宿州启 → 具有主题 → 感恩
772deab303ae,诗文实体,具有主题,1788182b43fbc2f7,主题实体,皇帝合春帖子 → 具有主题 → 感恩
4d9aac749ce8,诗文实体,具有主题,1788182b43fbc2f7,主题实体,鸡感恩 → 具有主题 → 感恩
b98118fe60bd,诗文实体,具有主题,1788182b43fbc2f7,主题实体,奉和大人示喜之作 其一 → 具有主题 → 感恩
1fa3d2c37452,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,满江红·和郭沫若同志 → 具有主题 → 动物
0f6ad3fb3d95,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,画鸡 → 具有主题 → 动物
970d99153fe9,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,北冥有鱼 → 具有主题 → 动物
cecffc2a400d,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,在狱咏蝉 → 具有主题 → 动物
94eb1068c8bb,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,七绝·咏蛙 → 具有主题 → 动物
b5a499a58256,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,画眉鸟 → 具有主题 → 动物
fe678a1136b3,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,捕蛇者说 → 具有主题 → 动物
50d58378f227,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,鸟 → 具有主题 → 动物
1fc291dc3ef4,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,鵩鸟赋 → 具有主题 → 动物
846f08d1b1dc,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,念奴娇·鸟儿问答 → 具有主题 → 动物
e6ea5cd95b75,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,童趣 → 具有主题 → 动物
b0a9b09d89eb,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,鹅赠鹤 → 具有主题 → 动物
9b3d3cb65c13,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,病牛 → 具有主题 → 动物
e529f3d9cca4,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,赠猫三首·其二 → 具有主题 → 动物
7c0dacd5e232,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,舞鹤赋 → 具有主题 → 动物
5a0c0526a006,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,鹊桥仙·赠鹭鸶 → 具有主题 → 动物
16535151d5b1,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,灵乌赋 → 具有主题 → 动物
37d91b327ab2,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,咏蚊 → 具有主题 → 动物
859bc8e7a416,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,赠猫三首·其一 → 具有主题 → 动物
c26c5ccc82a5,诗文实体,具有主题,83d7b8a4ba9ca03c,主题实体,闻子规 → 具有主题 → 动物
9dcf133d25cc,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,天净沙·秋思 → 具有主题 → 散曲
1bd53945715b,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,山坡羊·潼关怀古 → 具有主题 → 散曲
c439b578d976,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,蟾宫曲·春情 → 具有主题 → 散曲
abc05662aed6,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,人月圆·山中书事 → 具有主题 → 散曲
e880525df22e,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,天净沙·秋 → 具有主题 → 散曲
39ad02580f79,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,水仙子·夜雨 → 具有主题 → 散曲
dff01ff4925b,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,朝天子·咏喇叭 → 具有主题 → 散曲
614c91077b60,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,山坡羊·骊山怀古 → 具有主题 → 散曲
695d093e1180,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,天净沙·春 → 具有主题 → 散曲
5b5839840693,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,卖花声·怀古 → 具有主题 → 散曲
708baa5787a5,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,殿前欢·客中 → 具有主题 → 散曲
329f12255312,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,骤雨打新荷·绿叶阴浓 → 具有主题 → 散曲
7ec399ee11b1,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,天净沙·即事 → 具有主题 → 散曲
1ba6bb1f525d,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,天净沙·夏 → 具有主题 → 散曲
ffc5956b3eba,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,人月圆·卜居外家东园 → 具有主题 → 散曲
f2b584c08107,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,山坡羊·道情 → 具有主题 → 散曲
1f43a6466faa,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,西厢记·长亭送别 → 具有主题 → 散曲
ddf21b565344,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,普天乐·咏世 → 具有主题 → 散曲
1fa99e2a3390,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,蟾宫曲·九日 → 具有主题 → 散曲
bc3f3fd45439,诗文实体,具有主题,1f5fc58d9ccf1499,主题实体,一枝花·不伏老 → 具有主题 → 散曲
ee16df5673bc,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,将进酒 → 具有主题 → 感怀
ce802de625e5,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,滕王阁序 → 具有主题 → 感怀
567fcf6ffefb,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,江城子·乙卯正月二十日夜记梦 → 具有主题 → 感怀
5fb51378286c,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,念奴娇·赤壁怀古 → 具有主题 → 感怀
632c5beb84eb,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,水调歌头·明月几时有 → 具有主题 → 感怀
51aa3a553057,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,青玉案·元夕 → 具有主题 → 感怀
870828ca8aaa,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,行路难·其一 → 具有主题 → 感怀
731e2a19594e,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,宣州谢朓楼饯别校书叔云 → 具有主题 → 感怀
05e2f6fc757c,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,梦游天姥吟留别 → 具有主题 → 感怀
12e69f000057,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,永遇乐·京口北固亭怀古 → 具有主题 → 感怀
1921957e6e83,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,锦瑟 → 具有主题 → 感怀
2ee36eb2ccf7,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,丑奴儿·书博山道中壁 → 具有主题 → 感怀
3185407c5519,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,月下独酌·其一 → 具有主题 → 感怀
c1a07129a6d3,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,卜算子·黄州定慧院寓居作 → 具有主题 → 感怀
334152b6ba49,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,临江仙·夜归临皋 → 具有主题 → 感怀
f6c40e3d4893,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,酬乐天扬州初逢席上见赠 → 具有主题 → 感怀
284e20a25958,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,临江仙·滚滚长江东逝水 → 具有主题 → 感怀
eda29e11ff49,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,浣溪沙·一曲新词酒一杯 → 具有主题 → 感怀
3cfc9856b57a,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,南乡子·登京口北固亭有怀 → 具有主题 → 感怀
79730f08af17,诗文实体,具有主题,5550e5066e9e2c6e,主题实体,唐多令·芦叶满汀洲 → 具有主题 → 感怀
4cac23b07849,诗文实体,具有主题,ab7426f536fd351c,主题实体,赤壁赋 → 具有主题 → 饮酒
334152b6ba49,诗文实体,具有主题,ab7426f536fd351c,主题实体,临江仙·夜归临皋 → 具有主题 → 饮酒
d72471ddf8ee,诗文实体,具有主题,ab7426f536fd351c,主题实体,行香子·述怀 → 具有主题 → 饮酒
d09fef17613b,诗文实体,具有主题,ab7426f536fd351c,主题实体,问刘十九 → 具有主题 → 饮酒
22e73d066e9d,诗文实体,具有主题,ab7426f536fd351c,主题实体,客中作 → 具有主题 → 饮酒
33ae1f800c18,诗文实体,具有主题,ab7426f536fd351c,主题实体,自遣 → 具有主题 → 饮酒
301e41411279,诗文实体,具有主题,ab7426f536fd351c,主题实体,月下独酌四首 → 具有主题 → 饮酒
