起点ID,起点类型,关系名称,终点ID,终点类型,示例
6f011ece9f8d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,长干行二首 → 属于形式 → 诗
e88f19bf2933,诗文实体,属于形式,be6715edcbe7db8f,形式实体,春雪 → 属于形式 → 诗
2d803c7ec16d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜雪 → 属于形式 → 诗
734461b76ddc,诗文实体,属于形式,c809738f22126c36,形式实体,采桑子·塞上咏雪花 → 属于形式 → 词
00336ce41916,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,寿阳曲·江天暮雪 → 属于形式 → 曲
95fac1155599,诗文实体,属于形式,be6715edcbe7db8f,形式实体,雪 → 属于形式 → 诗
7055921827d2,诗文实体,属于形式,c809738f22126c36,形式实体,沁园春·长沙 → 属于形式 → 词
d3f231047aef,诗文实体,属于形式,be6715edcbe7db8f,形式实体,黄鹤楼送孟浩然之广陵 → 属于形式 → 诗
8949464433f0,诗文实体,属于形式,be6715edcbe7db8f,形式实体,饮湖上初晴后雨 → 属于形式 → 诗
0f81015a040c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,早发白帝城 → 属于形式 → 诗
a52ca0ee5a22,诗文实体,属于形式,c809738f22126c36,形式实体,望海潮·东南形胜 → 属于形式 → 词
632c5beb84eb,诗文实体,属于形式,c809738f22126c36,形式实体,水调歌头·明月几时有 → 属于形式 → 词
04c68a9b161e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,古朗月行 → 属于形式 → 诗
9d2a73f5e3bd,诗文实体,属于形式,c809738f22126c36,形式实体,太常引·建康中秋夜为吕叔潜赋 → 属于形式 → 词
2367f5ae6dee,诗文实体,属于形式,be6715edcbe7db8f,形式实体,十五夜望月 → 属于形式 → 诗
301e41411279,诗文实体,属于形式,be6715edcbe7db8f,形式实体,月下独酌四首 → 属于形式 → 诗
1e8a3b873f28,诗文实体,属于形式,be6715edcbe7db8f,形式实体,月夜 → 属于形式 → 诗
8616581bb564,诗文实体,属于形式,be6715edcbe7db8f,形式实体,古朗月行 → 属于形式 → 诗
3b6f6da5155d,诗文实体,属于形式,c809738f22126c36,形式实体,摊破浣溪沙·病起萧萧两鬓华 → 属于形式 → 词
f0640b25bfea,诗文实体,属于形式,c809738f22126c36,形式实体,念奴娇·中秋 → 属于形式 → 词
60e54be43423,诗文实体,属于形式,be6715edcbe7db8f,形式实体,凉州馆中与诸判官夜集 → 属于形式 → 诗
eb3a53d949c4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寄人 → 属于形式 → 诗
a7e1ebce8d01,诗文实体,属于形式,be6715edcbe7db8f,形式实体,明月何皎皎 → 属于形式 → 诗
0581b0ba8bb4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,琵琶行 → 属于形式 → 诗
05e2f6fc757c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,梦游天姥吟留别 → 属于形式 → 诗
f0310bb70c40,诗文实体,属于形式,be6715edcbe7db8f,形式实体,苦昼短 → 属于形式 → 诗
2716dfb4d439,诗文实体,属于形式,be6715edcbe7db8f,形式实体,卖炭翁 → 属于形式 → 诗
9670cc44eef4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,赠卫八处士 → 属于形式 → 诗
2ce33c84c9cb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,庐山谣寄卢侍御虚舟 → 属于形式 → 诗
2ebbf44aede3,诗文实体,属于形式,be6715edcbe7db8f,形式实体,经乱离后天恩流夜郎忆旧游书怀赠江夏韦太守良宰 → 属于形式 → 诗
49885e38a59f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,饮中八仙歌 → 属于形式 → 诗
54203655729f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,行路难三首 → 属于形式 → 诗
8bc9e1cc2b8f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,风 → 属于形式 → 诗
0c29e174924a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,蒿里行 → 属于形式 → 诗
c6ddf6c13190,诗文实体,属于形式,be6715edcbe7db8f,形式实体,前出塞九首·其六 → 属于形式 → 诗
6e6d79655f69,诗文实体,属于形式,be6715edcbe7db8f,形式实体,出塞二首 → 属于形式 → 诗
73b3c6badf1b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,击鼓 → 属于形式 → 诗
c953220f9f52,诗文实体,属于形式,be6715edcbe7db8f,形式实体,采莲曲 → 属于形式 → 诗
6e82b4129347,诗文实体,属于形式,c809738f22126c36,形式实体,踏莎行·杨柳回塘 → 属于形式 → 词
81678a124bb9,诗文实体,属于形式,be6715edcbe7db8f,形式实体,赠荷花 → 属于形式 → 诗
fd47ba514012,诗文实体,属于形式,c809738f22126c36,形式实体,浣溪沙·荷花 → 属于形式 → 词
2ab86e4f3301,诗文实体,属于形式,be6715edcbe7db8f,形式实体,采莲曲 → 属于形式 → 诗
b5dde84240ea,诗文实体,属于形式,be6715edcbe7db8f,形式实体,子夜吴歌·夏歌 → 属于形式 → 诗
537b49998471,诗文实体,属于形式,c809738f22126c36,形式实体,鹧鸪天·赏荷 → 属于形式 → 词
fac78a160fca,诗文实体,属于形式,be6715edcbe7db8f,形式实体,曲池荷 → 属于形式 → 诗
96448f87cbe6,诗文实体,属于形式,c809738f22126c36,形式实体,采桑子·荷花开后西湖好 → 属于形式 → 词
0d967ce7ca17,诗文实体,属于形式,be6715edcbe7db8f,形式实体,渌水曲 → 属于形式 → 诗
a1448cdb4894,诗文实体,属于形式,be6715edcbe7db8f,形式实体,采莲曲 → 属于形式 → 诗
d086a89cc8e9,诗文实体,属于形式,c809738f22126c36,形式实体,诉衷情·芙蓉金菊斗馨香 → 属于形式 → 词
617bb6afb1cd,诗文实体,属于形式,be6715edcbe7db8f,形式实体,采莲曲二首 → 属于形式 → 诗
cd140bf494da,诗文实体,属于形式,be6715edcbe7db8f,形式实体,惠崇春江晚景 → 属于形式 → 诗
1f43f7eff70f,诗文实体,属于形式,c809738f22126c36,形式实体,渔父·浪花有意千里雪 → 属于形式 → 词
32c4c7921ebe,诗文实体,属于形式,be6715edcbe7db8f,形式实体,题秋江独钓图 → 属于形式 → 诗
eca0e785f108,诗文实体,属于形式,be6715edcbe7db8f,形式实体,潍县署中画竹呈年伯包大中丞括 → 属于形式 → 诗
403a2c45c30b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,金陵图 → 属于形式 → 诗
18410b31efd1,诗文实体,属于形式,c809738f22126c36,形式实体,南乡子·妙手写徽真 → 属于形式 → 词
0b5697fbae9c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,题葡萄图 → 属于形式 → 诗
ae0c09a7eb6f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,当涂赵炎少府粉图山水歌 → 属于形式 → 诗
14df22a8fd7f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,题画 → 属于形式 → 诗
074efa1faa15,诗文实体,属于形式,be6715edcbe7db8f,形式实体,莲藕花叶图 → 属于形式 → 诗
527810ea1494,诗文实体,属于形式,be6715edcbe7db8f,形式实体,画鹰 → 属于形式 → 诗
5ab15c65d12d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,李思训画长江绝岛图 → 属于形式 → 诗
ab49cdbd9630,诗文实体,属于形式,be6715edcbe7db8f,形式实体,题许道宁画 → 属于形式 → 诗
df9a5470cc0b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,宿五松山下荀媪家 → 属于形式 → 诗
6c4d7837c8c8,诗文实体,属于形式,be6715edcbe7db8f,形式实体,燕诗示刘叟 → 属于形式 → 诗
47e9d7aaf62b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,述怀 → 属于形式 → 诗
4a9ea5d501c6,诗文实体,属于形式,c809738f22126c36,形式实体,踏莎行·二社良辰 → 属于形式 → 词
2934127fad18,诗文实体,属于形式,be6715edcbe7db8f,形式实体,端午日赐衣 → 属于形式 → 诗
a93cdbb4e4d3,诗文实体,属于形式,be6715edcbe7db8f,形式实体,酬崔光禄冬日述怀赠答 → 属于形式 → 诗
1fa3d2c37452,诗文实体,属于形式,c809738f22126c36,形式实体,满江红·和郭沫若同志 → 属于形式 → 词
cecffc2a400d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,在狱咏蝉 → 属于形式 → 诗
94eb1068c8bb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,七绝·咏蛙 → 属于形式 → 诗
b5a499a58256,诗文实体,属于形式,be6715edcbe7db8f,形式实体,画眉鸟 → 属于形式 → 诗
50d58378f227,诗文实体,属于形式,be6715edcbe7db8f,形式实体,鸟 → 属于形式 → 诗
846f08d1b1dc,诗文实体,属于形式,c809738f22126c36,形式实体,念奴娇·鸟儿问答 → 属于形式 → 词
b0a9b09d89eb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,鹅赠鹤 → 属于形式 → 诗
9b3d3cb65c13,诗文实体,属于形式,be6715edcbe7db8f,形式实体,病牛 → 属于形式 → 诗
e529f3d9cca4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,赠猫三首·其二 → 属于形式 → 诗
5a0c0526a006,诗文实体,属于形式,c809738f22126c36,形式实体,鹊桥仙·赠鹭鸶 → 属于形式 → 词
37d91b327ab2,诗文实体,属于形式,be6715edcbe7db8f,形式实体,咏蚊 → 属于形式 → 诗
859bc8e7a416,诗文实体,属于形式,be6715edcbe7db8f,形式实体,赠猫三首·其一 → 属于形式 → 诗
c26c5ccc82a5,诗文实体,属于形式,be6715edcbe7db8f,形式实体,闻子规 → 属于形式 → 诗
abc05662aed6,诗文实体,属于形式,c809738f22126c36,形式实体,人月圆·山中书事 → 属于形式 → 词
dff01ff4925b,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,朝天子·咏喇叭 → 属于形式 → 曲
614c91077b60,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,山坡羊·骊山怀古 → 属于形式 → 曲
695d093e1180,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,天净沙·春 → 属于形式 → 曲
5b5839840693,诗文实体,属于形式,c809738f22126c36,形式实体,卖花声·怀古 → 属于形式 → 词
708baa5787a5,诗文实体,属于形式,c809738f22126c36,形式实体,殿前欢·客中 → 属于形式 → 词
329f12255312,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,骤雨打新荷·绿叶阴浓 → 属于形式 → 曲
7ec399ee11b1,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,天净沙·即事 → 属于形式 → 曲
ffc5956b3eba,诗文实体,属于形式,c809738f22126c36,形式实体,人月圆·卜居外家东园 → 属于形式 → 词
f2b584c08107,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,山坡羊·道情 → 属于形式 → 曲
1f43a6466faa,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,西厢记·长亭送别 → 属于形式 → 曲
ddf21b565344,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,普天乐·咏世 → 属于形式 → 曲
1fa99e2a3390,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,蟾宫曲·九日 → 属于形式 → 曲
bc3f3fd45439,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,一枝花·不伏老 → 属于形式 → 曲
c1a07129a6d3,诗文实体,属于形式,c809738f22126c36,形式实体,卜算子·黄州定慧院寓居作 → 属于形式 → 词
d72471ddf8ee,诗文实体,属于形式,c809738f22126c36,形式实体,行香子·述怀 → 属于形式 → 词
d09fef17613b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,问刘十九 → 属于形式 → 诗
33ae1f800c18,诗文实体,属于形式,be6715edcbe7db8f,形式实体,自遣 → 属于形式 → 诗
c00b287d2a6b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,山中与幽人对酌 → 属于形式 → 诗
f4af51f1f7ef,诗文实体,属于形式,c809738f22126c36,形式实体,长命女·春日宴 → 属于形式 → 词
5ea06ca9e4d7,诗文实体,属于形式,c809738f22126c36,形式实体,水调歌头·和马叔度游月波楼 → 属于形式 → 词
6931ee3149d0,诗文实体,属于形式,be6715edcbe7db8f,形式实体,致酒行 → 属于形式 → 诗
117d24b290c9,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·劝君今夜须沉醉 → 属于形式 → 词
37f14ff3d0ed,诗文实体,属于形式,be6715edcbe7db8f,形式实体,饮酒·其七 → 属于形式 → 诗
a70d4356fb66,诗文实体,属于形式,c809738f22126c36,形式实体,鹧鸪天·座中有眉山隐客史应之和前韵即席答之 → 属于形式 → 词
9bda7159b2ac,诗文实体,属于形式,c809738f22126c36,形式实体,渔父·渔父醒 → 属于形式 → 词
724b24b58dd1,诗文实体,属于形式,be6715edcbe7db8f,形式实体,开愁歌 → 属于形式 → 诗
b8ff6f084d52,诗文实体,属于形式,be6715edcbe7db8f,形式实体,襄阳歌 → 属于形式 → 诗
6346b791baea,诗文实体,属于形式,be6715edcbe7db8f,形式实体,葬花吟 → 属于形式 → 诗
04b7369a81eb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,辛夷坞 → 属于形式 → 诗
eb50abedb13d,诗文实体,属于形式,c809738f22126c36,形式实体,青杏儿·风雨替花愁 → 属于形式 → 词
50baaefb4e33,诗文实体,属于形式,be6715edcbe7db8f,形式实体,叹花 → 属于形式 → 诗
100a2931dea0,诗文实体,属于形式,be6715edcbe7db8f,形式实体,落花 → 属于形式 → 诗
feb73254c693,诗文实体,属于形式,c809738f22126c36,形式实体,卜算子·片片蝶衣轻 → 属于形式 → 词
d8c8aa969fb5,诗文实体,属于形式,be6715edcbe7db8f,形式实体,落花落 → 属于形式 → 诗
e5325dec4270,诗文实体,属于形式,be6715edcbe7db8f,形式实体,落花 → 属于形式 → 诗
625df647a38e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,桃花 → 属于形式 → 诗
0b495c39987f,诗文实体,属于形式,c809738f22126c36,形式实体,鹊踏枝·梅落繁枝千万片 → 属于形式 → 词
67c0eb7810b3,诗文实体,属于形式,be6715edcbe7db8f,形式实体,庆全庵桃花 → 属于形式 → 诗
f98499b15326,诗文实体,属于形式,be6715edcbe7db8f,形式实体,落花 → 属于形式 → 诗
54b9fc077dcb,诗文实体,属于形式,c809738f22126c36,形式实体,虞美人·春情只到梨花薄 → 属于形式 → 词
38b7bcc67a69,诗文实体,属于形式,c809738f22126c36,形式实体,好事近·风定落花深 → 属于形式 → 词
ef4e0427d659,诗文实体,属于形式,c809738f22126c36,形式实体,采桑子·桃花羞作无情死 → 属于形式 → 词
68445629b477,诗文实体,属于形式,be6715edcbe7db8f,形式实体,五岁咏花 → 属于形式 → 诗
96ade7545b0d,诗文实体,属于形式,c809738f22126c36,形式实体,如梦令·池上春归何处 → 属于形式 → 词
5e26797704a7,诗文实体,属于形式,be6715edcbe7db8f,形式实体,大林寺桃花 → 属于形式 → 诗
79810bb31a81,诗文实体,属于形式,be6715edcbe7db8f,形式实体,桃花庵歌 → 属于形式 → 诗
85e46c4b3dbc,诗文实体,属于形式,be6715edcbe7db8f,形式实体,江畔独步寻花·其五 → 属于形式 → 诗
88428883fe0a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,山中问答 → 属于形式 → 诗
f4cf8026c9cc,诗文实体,属于形式,c809738f22126c36,形式实体,竹枝词·山桃红花满上头 → 属于形式 → 词
8749583f7c50,诗文实体,属于形式,be6715edcbe7db8f,形式实体,元和十年自朗州至京戏赠看花诸君子 → 属于形式 → 诗
7415a0681d7c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,桃花溪 → 属于形式 → 诗
302281bfb505,诗文实体,属于形式,be6715edcbe7db8f,形式实体,绝句漫兴九首·其五 → 属于形式 → 诗
e1ec6ef265f8,诗文实体,属于形式,c809738f22126c36,形式实体,如梦令·道是梨花不是 → 属于形式 → 词
231daf6badef,诗文实体,属于形式,be6715edcbe7db8f,形式实体,桃源行 → 属于形式 → 诗
072392bf7962,诗文实体,属于形式,be6715edcbe7db8f,形式实体,竹枝词九首·其九 → 属于形式 → 诗
a4a329544ddd,诗文实体,属于形式,be6715edcbe7db8f,形式实体,春思二首·其一 → 属于形式 → 诗
098df399d6fe,诗文实体,属于形式,be6715edcbe7db8f,形式实体,桃花行 → 属于形式 → 诗
e46c43d13b97,诗文实体,属于形式,be6715edcbe7db8f,形式实体,夜雨寄北 → 属于形式 → 诗
10a63215ee69,诗文实体,属于形式,c809738f22126c36,形式实体,虞美人·听雨 → 属于形式 → 词
7e09f12b287c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,早春呈水部张十八员外 → 属于形式 → 诗
20869108a51c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,六月二十七日望湖楼醉书五首 → 属于形式 → 诗
bf183dbd63bc,诗文实体,属于形式,be6715edcbe7db8f,形式实体,剑门道中遇微雨 → 属于形式 → 诗
1e0dccec086a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,春日五首·其二 → 属于形式 → 诗
e15093caf240,诗文实体,属于形式,c809738f22126c36,形式实体,长相思·雨 → 属于形式 → 词
9ae72ef063c3,诗文实体,属于形式,be6715edcbe7db8f,形式实体,春雨 → 属于形式 → 诗
0622fb2081ca,诗文实体,属于形式,be6715edcbe7db8f,形式实体,观雨 → 属于形式 → 诗
badd9a50a87d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,水槛遣心二首 → 属于形式 → 诗
fbdf16d31f8d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,雨过山村 → 属于形式 → 诗
4f8cbc3d9ae8,诗文实体,属于形式,c809738f22126c36,形式实体,好事近·梦中作 → 属于形式 → 词
903a7a539ca2,诗文实体,属于形式,be6715edcbe7db8f,形式实体,别严士元 → 属于形式 → 诗
4e5ddab99d10,诗文实体,属于形式,be6715edcbe7db8f,形式实体,雨晴 → 属于形式 → 诗
10d7e76e4703,诗文实体,属于形式,be6715edcbe7db8f,形式实体,小雨 → 属于形式 → 诗
1183b44ed197,诗文实体,属于形式,c809738f22126c36,形式实体,临江仙·柳外轻雷池上雨 → 属于形式 → 词
c6e065046842,诗文实体,属于形式,c809738f22126c36,形式实体,后庭花破子·玉树后庭前 → 属于形式 → 词
650b2a515d32,诗文实体,属于形式,be6715edcbe7db8f,形式实体,题禅院 → 属于形式 → 诗
f7ffaa44cb94,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·忆郎还上层楼曲 → 属于形式 → 词
93c121e175f6,诗文实体,属于形式,be6715edcbe7db8f,形式实体,偶然作 → 属于形式 → 诗
6470503e69ba,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·商妇怨 → 属于形式 → 词
035dfd837a64,诗文实体,属于形式,be6715edcbe7db8f,形式实体,情人碧玉歌二首·其二 → 属于形式 → 诗
1da5349ad9e4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,独坐敬亭山 → 属于形式 → 诗
511dc442f974,诗文实体,属于形式,c809738f22126c36,形式实体,念奴娇·昆仑 → 属于形式 → 词
8dc94b932df2,诗文实体,属于形式,c809738f22126c36,形式实体,十六字令三首 → 属于形式 → 词
cd44418f685f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,咏华山 → 属于形式 → 诗
87e06d4985ae,诗文实体,属于形式,be6715edcbe7db8f,形式实体,与浩初上人同看山寄京华亲故 → 属于形式 → 诗
f160ccf4d92a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,巫山高 → 属于形式 → 诗
3783196ebaf8,诗文实体,属于形式,be6715edcbe7db8f,形式实体,游终南山 → 属于形式 → 诗
10864222b9b3,诗文实体,属于形式,be6715edcbe7db8f,形式实体,忆东山二首 → 属于形式 → 诗
9a6ff6f0fb6d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,初见嵩山 → 属于形式 → 诗
fb3348852463,诗文实体,属于形式,be6715edcbe7db8f,形式实体,登太白峰 → 属于形式 → 诗
b685a01129ba,诗文实体,属于形式,be6715edcbe7db8f,形式实体,游钟山 → 属于形式 → 诗
9548e8895fce,诗文实体,属于形式,be6715edcbe7db8f,形式实体,晚泊浔阳望庐山 → 属于形式 → 诗
10ee1cbf5369,诗文实体,属于形式,be6715edcbe7db8f,形式实体,独秀峰 → 属于形式 → 诗
c1e5416e8000,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗五首·其二 → 属于形式 → 诗
1c23bb306fb0,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗五首 → 属于形式 → 诗
793789216389,诗文实体,属于形式,be6715edcbe7db8f,形式实体,调张籍 → 属于形式 → 诗
c2c49c0ffa4c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其四 → 属于形式 → 诗
4be5955843f3,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其五 → 属于形式 → 诗
f4096122e315,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗五首·其三 → 属于形式 → 诗
7ff0767cb437,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·二十二 → 属于形式 → 诗
9de27121fe57,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·十二 → 属于形式 → 诗
e85ab558edf5,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其六 → 属于形式 → 诗
be43cbf12175,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其二 → 属于形式 → 诗
03141cc77e8a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗五首·其一 → 属于形式 → 诗
9875de0046e6,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其八 → 属于形式 → 诗
3ffcb1c7004a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其三 → 属于形式 → 诗
00053a341f60,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其七 → 属于形式 → 诗
6e63ab5e275c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其一 → 属于形式 → 诗
19a97ebf8aec,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·二十四 → 属于形式 → 诗
aad836a294c6,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗三十首·其十 → 属于形式 → 诗
e461d1abe133,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗五首·其四 → 属于形式 → 诗
9249a30c7000,诗文实体,属于形式,be6715edcbe7db8f,形式实体,论诗五首·其五 → 属于形式 → 诗
678ca1cb9d3a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,古风·西上莲花山 → 属于形式 → 诗
b8018ba4cd0d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,八月十五夜桃源玩月 → 属于形式 → 诗
f136f1f6a500,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寄韩谏议注 → 属于形式 → 诗
dae9d7e5db21,诗文实体,属于形式,be6715edcbe7db8f,形式实体,仙人篇 → 属于形式 → 诗
dd9c33368510,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寄王屋山人孟大融 → 属于形式 → 诗
e137a6a18ab6,诗文实体,属于形式,be6715edcbe7db8f,形式实体,气出唱三首·其一 → 属于形式 → 诗
c3c0938d671e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,飞龙篇 → 属于形式 → 诗
8743e23ae1b0,诗文实体,属于形式,be6715edcbe7db8f,形式实体,无题 → 属于形式 → 诗
0e088ee97095,诗文实体,属于形式,be6715edcbe7db8f,形式实体,游仙诗十九首·其五 → 属于形式 → 诗
8968346a7b47,诗文实体,属于形式,be6715edcbe7db8f,形式实体,气出唱 → 属于形式 → 诗
ac696498561d,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·玉皇宫殿高无极 → 属于形式 → 词
4ca5190b2fb1,诗文实体,属于形式,be6715edcbe7db8f,形式实体,一片 → 属于形式 → 诗
d6e2da295cff,诗文实体,属于形式,c809738f22126c36,形式实体,天仙子·金似衣裳玉似身 → 属于形式 → 词
45a6523bda4f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,古风·太白何苍苍 → 属于形式 → 诗
c52fb52f565e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,古风·昔我游齐都 → 属于形式 → 诗
1deb415632a1,诗文实体,属于形式,be6715edcbe7db8f,形式实体,白毫子歌 → 属于形式 → 诗
4b3fb36a2cca,诗文实体,属于形式,be6715edcbe7db8f,形式实体,神弦别曲 → 属于形式 → 诗
bbe4155bdc90,诗文实体,属于形式,be6715edcbe7db8f,形式实体,秋夕 → 属于形式 → 诗
c46a39c33a17,诗文实体,属于形式,c809738f22126c36,形式实体,采桑子·重阳 → 属于形式 → 词
e152d043be94,诗文实体,属于形式,be6715edcbe7db8f,形式实体,乞巧 → 属于形式 → 诗
35556de98491,诗文实体,属于形式,be6715edcbe7db8f,形式实体,正月十五夜 → 属于形式 → 诗
d757d78cfb5c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九日齐山登高 → 属于形式 → 诗
5ebba238aeeb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,中秋 → 属于形式 → 诗
85963669d56d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜 → 属于形式 → 诗
dd03ab5f6e75,诗文实体,属于形式,c809738f22126c36,形式实体,定风波·重阳 → 属于形式 → 词
f951f3556b19,诗文实体,属于形式,be6715edcbe7db8f,形式实体,元宵 → 属于形式 → 诗
e6b8bc10829d,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·七夕 → 属于形式 → 词
53afbef3d2f2,诗文实体,属于形式,be6715edcbe7db8f,形式实体,元日述怀 → 属于形式 → 诗
2c78a8f91e1c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,社日 → 属于形式 → 诗
198ef5cc033b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,立冬 → 属于形式 → 诗
037561bdce89,诗文实体,属于形式,c809738f22126c36,形式实体,探春令·笙歌间错华筵启 → 属于形式 → 词
e1e4cdab4ae5,诗文实体,属于形式,be6715edcbe7db8f,形式实体,正月十五夜灯 → 属于形式 → 诗
f1d2cc86b53b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,己酉新正 → 属于形式 → 诗
78779f2e937a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夕口占 → 属于形式 → 诗
ea112d205544,诗文实体,属于形式,be6715edcbe7db8f,形式实体,十五夜观灯 → 属于形式 → 诗
5658fed2aa5e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,客中除夕 → 属于形式 → 诗
a167901c9c90,诗文实体,属于形式,be6715edcbe7db8f,形式实体,元日 → 属于形式 → 诗
a34c2028f203,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜作 → 属于形式 → 诗
f083d4aaae52,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜对酒赠少章 → 属于形式 → 诗
2fbbfefd6647,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜宿石头驿 → 属于形式 → 诗
f09b23bc12ef,诗文实体,属于形式,be6715edcbe7db8f,形式实体,守岁 → 属于形式 → 诗
c34469635b91,诗文实体,属于形式,be6715edcbe7db8f,形式实体,巴山道中除夜书怀 → 属于形式 → 诗
d71641b32462,诗文实体,属于形式,be6715edcbe7db8f,形式实体,守岁 → 属于形式 → 诗
343a059d32c7,诗文实体,属于形式,be6715edcbe7db8f,形式实体,田家元日 → 属于形式 → 诗
0938dbd3a92b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,新年作 → 属于形式 → 诗
0789dc67427a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜太原寒甚 → 属于形式 → 诗
a2fc10707691,诗文实体,属于形式,be6715edcbe7db8f,形式实体,除夜 → 属于形式 → 诗
088419aea76f,诗文实体,属于形式,c809738f22126c36,形式实体,思佳客·癸卯除夜 → 属于形式 → 词
